RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021
394434,696,"Cambridge, OH",Msa,OH,75762,76025,76351,76864,77314,77765,78374,78827,79215,79298,79539,79776,80013,80477,80832,81325,81682,81987,82304,82689,83231,83688,83916,84035,84117,84272,84597,84891,85184,85366,85778,86178,86491,86674,86700,86727,86725,87018,87347,87687,87965,88322,88758,89147,89599,90012,90300,90445,90592,90917,91258,91599,91832,92190,92432,92731,93092,93477,93795,93880,93460,91877,88541,84915,81735,79726,78559,78159,78254,78297,78178,78117,78122,78169,78250,78222,78294,78299,78299,78346,78475,78666,78700,78699,78715,78734,78838,78944,78923,78787,78467,78411,78334,78363,78307,78274,78406,78279,78182,78054,78206,78282,78084,78043,78183,78422,78180,77619,77401,77473,77526,77220,76940,76785,76674,76280,75879,75428,75201,74908,74738,74573,74576,74529,74521,74324,74159,73962,73801,73531,73262,73103,73359,73572,73766,73616,73397,73383,73998,74555,74840,74632,74371,74237,74172,74336,74551,74783,74847,75104,74996,75816,76212,76681,76286,76225,76294,77071,77769,78615,79082,79608,79932,79881,79952,80069,80233,80239,79285,78485,77655,77983,78359,78814,79238,79581,79753,79913,80214,80613,80942,81216,81579,81984,82486,82922,83388,83700,84036,84509,85142,85710,86086,86357,86743,87252,87707,88047,88289,88481,88862,89343,89962,90494,90967,91493,92046,92628,93143,93533,93935,94356,94755,95118,95500,95968,96423,96884,97463,98026,98503,99008,99619,100167,100554,100935,101487,102061,102635,103152,103677,104147,104686,105305,106012,106644,107163,107695,108152,108397,108562,108336,108364,108327,109090,109668,110444,110465,110666,110739,112092,113501,116001,117852,119814,120968,122251,123550,124755,125875,127209,128271
394934,697,"Okeechobee, FL",Msa,FL,108754,109256,109668,110516,111268,111948,112651,113258,113983,114591,115546,116484,117627,118629,119654,120705,121557,122456,123219,124186,125036,125867,126518,127078,127511,128468,129612,130924,131708,132526,133442,134322,135132,135777,136523,137295,138110,139180,140261,141321,142200,143116,144032,145527,147328,149517,150965,151881,152252,152340,152651,152978,154694,156473,159487,161940,163830,164331,164570,165886,168125,170460,173090,176128,179934,183998,187966,192936,197621,202440,205770,208927,211720,214054,216229,218010,219316,219882,220099,220389,220635,221036,221121,221005,220419,220005,219401,218575,216404,213646,212078,209920,208005,204580,202028,199311,196366,193608,190625,187388,183578,180300,176858,173003,169189,166332,164663,162973,160835,159210,157451,155748,153698,151454,149026,146706,144777,143062,141686,140414,139563,138781,138100,137415,136661,136000,135295,134423,133289,132063,131231,130271,129710,129100,128532,127793,127035,126631,126186,125676,125179,124761,124526,124389,124484,124639,124789,124917,125146,125424,125624,125859,126291,127207,128268,129297,130214,131197,132362,133420,134512,135641,136784,137874,138868,139655,140392,141068,142067,143242,144489,145616,146547,147386,148073,148812,149591,150602,151587,152608,153574,154459,155268,156188,156935,157571,157901,158317,158961,159610,160434,161015,161645,162087,162503,163024,163650,164441,165285,166139,166766,167229,167481,167938,168457,169117,169803,170542,171271,171991,172919,173980,175263,176347,177210,178074,179099,180363,181582,182707,183746,184736,185786,186898,188068,189108,190148,190994,191614,192203,192999,194098,195193,196097,196745,197457,198107,198845,199833,200858,201777,201990,202379,202800,204180,205397,206812,207409,207684,208837,211801,215179,215826,214410,208997,203345,194029,182887,174542,170860,173394,175037
394845,698,"McMinnville, TN",Msa,TN,75003,75054,75141,75139,75075,74999,75109,75338,75515,75675,75947,76298,76727,76927,77185,77361,77644,77907,78069,78310,78468,78828,78915,79034,79041,79225,79346,79461,79694,79951,80264,80376,80481,80628,80806,80930,80972,81165,81428,81732,81900,82060,82104,81205,80465,79974,80397,80551,80395,80660,81196,81706,81863,81870,82101,82262,82395,82452,82560,82590,82496,82268,82169,82134,82274,82474,82819,83137,83462,83875,84184,84378,84476,84743,85211,85691,86105,86276,86406,86549,86902,87314,87676,87991,88279,88479,88534,88501,88721,89151,89818,90184,90591,90681,90842,90746,90732,90797,90808,90824,90786,90734,90505,90257,90062,89914,89698,89423,89168,89050,88863,88699,88278,87809,87206,86660,86089,85603,85175,84874,84656,84555,84534,84666,84800,85047,85148,85283,85170,84908,84486,84157,83909,83661,83331,83122,82971,82924,82808,82806,82810,82707,82550,82411,82475,82537,82603,82646,82619,82606,82556,82646,82711,82747,82741,82871,83017,83213,83242,83376,83448,83534,83539,83593,83728,83831,83959,84106,84381,84668,84978,85320,85672,86050,86325,86596,86778,87020,87209,87457,87662,87942,88224,88550,88827,89141,89408,89712,89982,90265,90646,91076,91517,91867,92231,92792,93326,93933,94416,94977,95509,96098,96745,97344,98355,99245,99512,99662,99788,100285,100649,100931,101551,102060,103312,103900,104006,103697,104344,105290,106258,106899,108082,109211,110447,111216,111983,112731,113399,113701,113476,113608,114508,115663,116368,116636,117316,117970,118653,119731,121087,123216,125322,128433,130587,132497,133100,134540,136221,137140,137526,138436,140697,142574,143057,142564,142913,143060,145134,146136,147381,148869
395082,699,"Selinsgrove, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128497,128399,128414,127863,127527,126602,126218,125702,126139,126416,126643,126215,126094,125768,125973,125885,126013,125807,125901,126090,126565,126796,126921,126643,126583,126480,126901,127026,127093,126884,126898,127260,127310,127594,127729,128210,128470,128681,129015,129222,129540,129780,130118,130553,131163,131755,132332,132500,132971,133067,134432,135587,136784,136868,136883,137085,137456,137766,138214,138533,139039,139395,139758,139962,140323,140302,140569,141072,142336,143131,143413,143997,144846,145832,146257,146607,147304,147718,148567,149158,150238,151171,152077,152755,153356,154104,154745,155340,156082,156765,157556,158344,159478,160414,161136,161508,161746,161912,162201,162508,162915,163766,164800,165969,166766,167647,168449,169007,169548,170305,170818,171097,170811,170880,170944,171150,171748,172615,173484,173501,173523,174188,176334,178417,181048,183307,185810,187717,189507,191375,193169,194614,196165,197490
394904,700,"Natchitoches, LA",Msa,LA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155008,155159,154160,153364,153069,153615,154021,154040,154922,155658,156449,156750,157249,157587,158165,158316,158535,158948,158850,158437,157512,157711,158242,158799,159211,159204,159263,159164,159735,159811,160841,161304,162045,161928,162017,162378,162498,162669,162584,163401,164050,164692,163633,162709,161933,162030,162000,161935,162155,162543,163907,165275,166875,167560,168504,169483,170402,171000,170223,169378,168494,168729,169071,168654,168356,167976,169841,171631,173237,173213,173149,173197,172664,172042,171953,172702,173584,174393,175480,176746,177908,178807,179585,180265,181026,181793,182537
394383,702,"Berlin, NH",Msa,NH,67000,67215,67766,68817,69693,70272,70441,70685,70793,71021,71403,71867,72365,72818,73394,74337,75069,75775,76130,76456,76656,76863,77563,78265,78985,79437,80054,80971,81832,82583,82647,82816,82963,83682,84549,85440,85928,86076,86282,86763,87337,87990,88308,88817,89571,90826,91849,92370,92762,93350,94296,95649,97340,98994,100314,101097,102025,102792,104023,105167,106253,107077,108000,109284,110581,111569,112327,112823,113705,114329,115425,116178,117012,117276,117234,117235,117213,117236,116867,116809,116799,116985,117014,117244,117335,117459,117328,117347,117071,116784,116176,116068,115885,116118,116068,116240,116278,116189,115706,115119,114425,113779,113180,112542,112031,111320,110793,110294,109876,109320,108571,107772,106798,105897,104963,104140,103322,102649,102157,101878,102219,102625,102655,102563,102550,102909,103014,103021,103019,102764,102503,102099,101856,101781,101793,101756,101621,101383,101154,100905,100706,100449,100117,99857,99671,99500,99358,99361,99438,99635,99722,99897,99926,99920,100038,100153,100353,100369,100513,100673,100954,101169,101391,101501,101561,101643,101842,102072,102191,102244,102438,102632,103137,103660,104350,104658,104745,104773,104897,105218,105489,105721,105935,106185,106596,106967,107343,107557,107840,108103,108362,108365,108306,108334,108674,109099,109514,109799,110083,110445,110756,111048,111247,111486,111545,111663,111850,112240,112654,113060,113642,114144,114661,115023,115499,116059,116558,116936,117286,117782,118332,118738,119089,119422,119778,120097,120417,120830,121353,121992,122572,123117,123666,123940,124315,124701,125411,125973,125926,125910,125882,126507,127061,127563,127617,127699,127967,128460,129033,129946,131491,133058,,139460,142925,144834,146680,148487,150078,151603,153050,154488
394799,703,"Lock Haven, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114066,113725,113382,112666,112025,111432,111068,110806,110620,110449,110116,109814,109725,109911,110020,110011,109999,110249,110480,110608,110654,108024,105248,102474,102192,102103,101791,101487,101190,101133,101151,101234,101614,102008,102260,102384,102528,102868,102857,102779,102629,102718,102876,102965,102903,103104,103365,103711,103908,104180,104394,104797,105237,105755,106041,106233,106421,106684,106921,106940,106974,107199,107563,108042,108441,109085,109560,109897,110099,110302,110583,110901,111171,111467,111805,112259,112622,112917,113159,113414,113753,114107,114684,115134,115738,116243,116953,117544,118193,118751,119272,119834,120287,120768,121293,121932,122551,123172,123987,124841,125635,126283,126922,127572,128204,128907,129663,130521,131363,132102,132704,133357,133944,134487,134912,135360,135774,136202,136700,137287,137883,138597,139303,140114,140790,141510,142039,142556,143047,143357,143717,143941,144241,144370,144625,145168,145637,146060,145964,145967,146198,147844,149611,152215,154011,156125,157576,159054,160375,161680,162909,164150,165210
395099,704,"Sikeston, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102854,102954,103114,103448,103912,104384,104715,104833,105011,105279,105803,106259,106702,106799,106811,106761,106833,107026,107457,107919,108371,108704,108675,108674,108658,109115,108774,108455,107940,108115,108278,108407,108560,108700,109389,110011,112116,114023,116537,117698,119175,120209,121558,122662,123820,124377
394354,705,"Austin, MN",Msa,MN,77232,77557,77946,78851,79520,80109,80380,80905,81337,81788,82242,82917,83588,84336,84936,85716,86409,87038,87537,87911,88310,88719,89229,89747,90181,90760,91390,92206,92691,93114,93369,93781,94143,94575,94821,95126,95475,95977,96389,96781,97187,97687,98166,98892,99820,100921,101473,101906,102123,102811,103509,104232,105008,105760,106705,107228,107662,107801,108288,108790,109475,110132,110793,111421,111829,112126,112298,112578,112963,113360,113588,113781,113888,113845,113635,113377,113115,112671,112138,112119,112329,112830,112964,113187,113267,113068,112653,112151,111501,110669,109647,109350,109239,109279,109058,108911,108877,108715,108531,108005,107370,106576,105914,105338,104877,104489,104140,103896,103597,103169,102523,101879,101098,100299,99391,98578,97805,97116,96511,95973,95579,95389,95341,95315,95428,95338,95327,95011,94966,94670,94228,93436,92576,91759,91000,90456,90190,90153,90151,90209,90128,90075,89955,89872,89719,89579,89545,89678,89751,89900,90006,90156,90301,90817,91414,92059,92382,92714,93128,93584,94115,94557,94995,95288,95570,95793,96092,96387,96676,96981,97353,97752,98134,98517,98912,99180,99357,99382,99446,99562,99889,100283,100683,101118,101551,102119,102546,102917,103113,103267,103523,103714,103996,104242,104610,105034,105527,106048,106603,107048,107460,107815,108259,108653,109131,109621,110290,110981,111662,112295,112838,113336,113679,114052,114530,115249,115775,116351,116848,117529,117949,118303,118589,119038,119278,119606,119960,120451,120967,121582,122236,122865,123446,124113,124824,125452,128374,131474,134086,134121,134262,134900,135920,135845,135556,135482,136597,138583,140247,141339,142224,144323,146152,147763,148343,150392,152181,154431,156001,158263,159953,161547
394476,706,"Clewiston, FL",Msa,FL,63785,64099,64260,64599,64952,65467,66167,66662,66941,67036,67349,67813,68570,69296,69997,70567,71086,71785,72535,73149,73562,73910,74354,74823,75389,76257,77053,77787,78325,79114,79926,80486,80899,81195,81708,82157,82740,83448,84156,84731,85215,85878,86638,87593,88655,89748,90501,91194,92001,93441,94861,96279,97314,98705,100466,102560,104393,105972,107595,109409,111452,113195,115062,117034,119474,122172,124871,128157,131250,134234,136343,138410,140629,142335,143810,144968,146160,146870,147296,147602,147897,148008,147956,147849,147706,147610,147340,146740,145365,143732,142980,141681,140324,137953,136180,134377,132448,130638,128648,126403,123943,121869,119727,117062,114387,112072,110688,109300,108045,107035,106026,104843,103607,102251,100955,99484,98128,96817,95999,95325,94861,94282,93817,93375,92971,92527,92107,91499,90798,89928,89295,88559,87817,87000,86154,85434,84884,84519,84190,83705,83317,82991,82791,82556,82453,82400,82540,82705,82932,83145,83337,83504,83710,84145,84698,85309,85883,86459,87145,87793,88479,89138,89666,90234,90674,91300,91990,92847,93580,94250,94894,95596,96274,96897,97358,97827,98220,98754,99230,99798,100614,101426,102219,102940,103737,104479,105011,105372,105745,106091,106280,106470,106556,106807,107253,107694,108054,108196,108469,108759,109137,109503,110032,110473,111006,111569,112188,112816,113303,113856,114322,114979,115583,116357,116879,117624,118805,120133,121303,121882,122514,123175,123897,124804,125652,126658,127449,128253,129115,129929,130752,131369,132099,132803,133449,134120,134830,135562,136249,136941,137572,137892,137744,137709,138232,139131,140053,140353,140779,141204,142096,143257,,150013,153949,156197,158279,160130,162136,164485,166760,168683
394981,707,"Pittsburg, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73257,73313,73205,73095,72799,72471,72221,72169,71952,71699,71391,71416,71488,71595,71625,71622,71502,71440,71314,71262,71118,71024,70896,70852,70766,70696,70476,70371,70209,70227,70185,70270,70406,70569,70686,70783,70825,70809,70751,70697,70579,70366,70233,70243,70393,70482,70567,70616,70657,70728,70766,70810,70749,70719,70774,70941,71148,71304,71490,71703,71934,72139,72346,72611,72896,73152,73348,73499,73666,73836,74061,74361,74621,74920,75099,75307,75394,75509,75571,75622,75642,75656,75769,75982,76230,76489,76736,77048,77422,77772,78131,78264,78340,78297,78497,78761,79189,79533,79831,79938,80027,80075,80061,80179,80276,80506,80589,80790,81047,81308,81416,81434,81528,81638,81768,81779,81964,82233,82546,82786,82976,83251,83527,83758,83866,83952,83994,84034,84151,84302,84448,84525,84525,84569,84585,84644,84708,84927,85300,85325,85341,85788,86591,87967,89147,90481,91304,92083,92897,93640,94447,95200,95543
394526,708,"Defiance, OH",Msa,OH,81632,81904,82030,82391,82587,82858,83186,83625,83989,84264,84640,85158,85772,86132,86386,86475,86766,87124,87564,87934,88192,88383,88461,88601,88779,89005,89201,89361,89527,89687,89873,90024,90175,90293,90411,90549,90716,90939,91176,91378,91539,91725,91913,92182,92374,92687,92861,93111,93272,93595,93810,94069,94354,94750,95138,95446,95702,96018,96350,96718,97066,97356,97568,97669,97727,97788,97909,98064,98168,98100,97924,97737,97613,97536,97450,97278,97099,96861,96619,96514,96463,96464,96319,96233,96226,96192,96076,95879,95558,95108,94612,94402,94291,94234,94148,94146,94185,94133,94129,93997,93777,93521,93376,93115,92812,92375,92153,91902,91681,91465,91297,91135,90855,90440,89957,89452,88942,88533,88141,87788,87465,87287,87259,87289,87358,87367,87321,87180,87066,86843,86619,86259,86053,85876,85777,85623,85497,85609,85773,85975,85953,85922,85828,85728,85637,85555,85480,85484,85482,85562,85547,85535,85487,85532,85549,85619,85861,86132,86396,86450,86594,86763,87000,87194,87407,87555,87721,87965,88209,88497,88708,89008,89377,89753,90061,90274,90488,90722,90951,91171,91440,91862,92322,92735,93229,93763,94247,94535,94842,95238,95632,95965,96312,96734,97203,97752,98276,98860,99330,99797,100252,100781,101319,101857,102365,102900,103374,103923,104522,105122,105711,106251,106873,107502,108217,108931,109848,110703,111522,112178,112814,113464,114016,114571,115117,115670,116301,117048,117692,118256,118792,119456,120191,120859,121576,122360,123023,123687,124022,124405,124597,124623,124436,124354,124743,125310,125885,126077,126325,126571,128059,129564,132175,134156,136433,138073,139505,141046,142345,144001,145533,146706
395072,709,"Scottsbluff, NE",Msa,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99713,99690,99675,99480,99277,99031,98952,98888,98826,98795,98585,98390,98333,98612,97326,95879,94343,94524,94665,94740,94665,94650,94440,94163,93969,93986,94236,94419,94671,94966,95304,95644,95850,96025,96006,96090,96292,96611,96947,97142,97385,97568,97739,97926,98080,98435,98745,98964,99049,99237,99670,100038,100383,100619,100893,101145,101381,101615,103892,106068,108334,108629,109094,109546,110022,110658,111158,111635,111918,112355,112697,113159,113544,114013,114385,114818,115206,115490,115651,115727,115848,116139,116528,116978,117474,118002,118560,119140,119738,120246,120598,120933,121431,122074,122830,123485,124114,124663,125326,125861,126405,126760,127280,127626,128014,128388,128916,129504,129995,130498,131082,131731,132250,132701,133138,133611,134118,134671,135289,135870,136518,137231,138010,138591,139116,139479,139917,140371,140076,139762,139261,139509,139704,140007,140235,140387,140547,140461,140473,140561,141460,142326,144625,146642,149058,150337,151814,153067,154196,155180,156274,157366
394801,710,"Logansport, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71962,71906,71890,71855,71841,71817,71820,71803,71772,71719,71714,71720,71709,71679,71654,71640,71648,71628,71577,71538,71521,71536,71557,71614,71602,71575,71525,71600,71662,71734,71791,71825,71914,71993,72147,72305,72471,72589,72661,72796,72909,73033,73101,73198,73272,73296,73349,73446,73625,73719,73886,74119,74449,74680,74812,74902,74980,75179,75345,75553,75696,75883,76105,76354,76595,76864,77106,77435,77765,78026,78301,78630,79111,79665,80284,80847,81417,81879,82382,82836,83236,83531,83774,84104,84385,84731,85020,85335,85700,86086,86573,86973,87294,87586,87812,88094,88407,88605,88692,88689,88836,88955,89181,89432,89896,90406,91410,92310,,95986,97716,98564,99580,100889,102057,103081,103969,104792
394992,711,"Pontiac, IL",Msa,IL,70837,70887,70992,71236,71483,71743,72009,72320,72625,72882,73182,73411,73634,73868,74176,74558,74925,75285,75576,75759,75926,76099,76467,76847,77269,77595,77991,78403,78679,78979,79249,79646,79991,80335,80632,80872,81089,81307,81554,81770,82081,82410,82763,83362,84081,84935,85169,85425,85539,86187,86744,87387,88024,88702,89484,89916,90326,90659,91249,91803,92386,93005,93667,94307,94840,95307,95789,96303,96834,97358,97852,98307,98717,99030,99304,99473,99612,99676,99724,99929,100210,100542,100713,100866,100977,100939,100857,100658,100427,100049,99662,99607,99636,99720,99561,99428,99290,99300,98875,98111,96898,95919,94959,94286,93660,93100,92465,91852,91282,90630,90068,90001,90454,90972,91135,90985,91183,91445,91568,92439,93507,94733,94993,95062,95168,95072,95125,95218,95348,95212,95029,94678,94282,93896,93478,93212,92859,92712,92623,92661,92613,92527,92433,92392,92540,92670,92955,93079,93152,93064,92724,92623,92630,93052,93322,93583,93587,93504,93407,93349,93320,93348,93562,93742,93807,93821,94475,95224,96007,96304,96687,97007,97305,97617,97960,98201,98348,98537,98803,99053,99299,99491,99718,99719,99772,100058,100551,101003,100990,100911,100812,100773,100812,100883,101229,101448,101680,101469,101351,101123,101255,101258,101316,101228,101112,100977,100921,101102,101280,101570,101917,102270,102499,102583,102734,102901,103108,103359,103719,103996,104141,104213,104309,104416,104482,104581,104727,104947,105239,105602,106004,106347,106684,107042,107417,107703,107902,108052,107924,107778,107643,107818,108047,108252,107997,107821,107580,107635,107534,107550,107993,108525,109691,110824,112082,112958,113775,114622,115406,116321,116527,116495
394663,712,"Hannibal, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96000,95960,95995,95988,95807,95477,95054,94719,94421,94121,93798,93663,93998,94391,94775,94680,94527,94047,93824,93581,93263,92579,92101,91986,92232,92558,92887,93231,93371,93399,91609,91160,90744,92032,92018,92017,92069,92000,92052,91832,91810,91232,90932,91074,91658,92007,91795,91637,91706,91803,91553,91495,91420,91751,91876,91966,92022,92021,92184,92488,92859,93257,93522,94035,94484,94992,95307,95797,96269,96787,97204,97739,98206,98644,99051,99552,100111,100740,101413,102002,102485,102938,103485,104033,104584,105072,105683,106233,106808,107290,107822,108433,109069,109641,110256,110706,111161,111386,111813,112445,113323,114129,114787,115304,115841,116142,116593,116930,117442,117826,118242,118645,119090,119562,120072,120488,121059,121577,122285,122845,123372,123707,124092,124519,125096,125352,125711,125750,126044,125329,124861,124101,124224,124256,124443,124694,125088,126294,127500,130129,132308,134761,135993,137485,138868,140422,141825,143286,144177
394888,713,"Mount Vernon, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76329,76062,75900,75155,74226,73284,72663,72401,71989,71777,71499,71647,72039,72256,72578,72567,72206,71651,72222,73180,73968,73653,73342,72936,72621,72416,72100,71327,70730,70351,70424,70398,70441,70401,70423,70547,70707,70990,71151,71155,71203,71731,72483,73154,73184,73563,73945,74566,74965,75377,75827,76138,76433,76778,77357,78076,78785,79237,79630,80057,80519,80934,81456,82128,83070,83859,84149,83868,83841,84553,85612,86521,87205,88026,88845,89664,90479,90884,90541,89872,89438,89343,89435,89610,89997,90347,90411,90505,90411,90632,90739,90970,91106,91190,91322,91524,91683,91858,91987,92403,92863,93227,93333,93478,93639,93993,94127,94225,94366,94420,94479,94426,94364,94333,94250,94582,95044,95631,95949,95973,96086,96312,96819,97253,97515,97793,98054,98355,98656,98648,98440,98073,98016,98244,98587,98562,98250,97812,97686,99063,99942,101141,101195,102395,103518,104642,105434,106357,107421,108521,109610,110583,111329
394690,714,"Houghton, MI",Msa,MI,87748,87714,87926,88299,88623,89280,89819,90164,90576,90590,90973,91079,91843,92666,93497,94151,95110,95715,96405,96568,97162,96914,97581,98375,99465,99925,100434,101136,101703,101927,102213,102483,102594,102342,102322,102134,102018,101584,101600,101819,102359,102506,102526,102447,101945,101369,100943,101094,101777,102051,102138,102133,102022,102342,102788,103517,104049,104355,104845,105310,106107,106245,106703,106944,107503,107932,108105,108225,107984,107696,107483,107475,107464,106937,106093,105963,106592,107064,107473,107692,108277,108243,107516,106969,106446,106499,106050,105594,105000,105159,104835,104944,104455,104814,104935,105481,106005,106262,106131,105805,105502,104602,104235,103493,102862,101602,101030,100657,100267,99888,97925,95596,93799,95190,97696,99174,99577,99242,99497,99501,99084,98148,97942,97610,97140,96373,94635,93386,91546,90982,90351,89769,90072,90392,90816,90934,90535,90203,89721,90194,92230,93835,95154,95026,95420,95902,96343,96873,97112,97387,96842,96559,96046,95887,95700,95675,96294,97077,97723,97964,98564,99227,99568,99444,99316,99427,99514,99745,100514,101491,102593,103452,103626,103434,103347,103390,103417,103171,103231,103455,103589,103897,104371,105161,105733,105987,106066,106318,106599,107067,107263,107739,107697,107994,108351,109088,109419,109191,109155,109392,109866,110187,110710,111382,112469,113478,114763,115929,116964,117426,116985,116410,116024,116380,116904,117685,118280,118989,119662,120525,121259,121913,122398,122735,122899,123129,123396,123924,123964,124171,124384,125177,125743,126290,126980,127775,128649,129381,129840,130043,129770,129546,129428,129549,129805,129229,128732,128069,128214,128531,129992,131527,133466,134873,136612,138058,139718,141632,143565,145452,147290,148905
